"sentence1","sentence2","label"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","0.0"
"APT41 used steganography to hide command and control instructions within image files posted to social media.","The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","0.0"
"Sandworm exploited a buffer overflow vulnerability in a third-party driver to gain SYSTEM privileges on compromised hosts.","APT32 exploited a time-of-check to time-of-use vulnerability in a Windows service to escalate privileges.","1.0"
"Threat actors compromised a trusted third-party vendor to exfiltrate data through an established connection.","The adversary used steganography to hide stolen data in image files uploaded to public websites.","1.0"
"APT32 exploited a time-of-check to time-of-use vulnerability in a Windows service to escalate privileges.","The FIN7 group used Kerberoasting attacks to extract and crack service account credentials with high privileges.","1.0"
"APT28 leveraged Windows Management Instrumentation (WMI) to execute malicious code remotely across the network.","APT41 executed encoded PowerShell commands to download additional payloads while evading detection systems.","1.0"
"FIN7 exfiltrated credit card data in small chunks over several days to avoid triggering data loss prevention tools.","APT41 used custom multi-stage exfiltration tools that encoded and compressed data before transmission.","1.0"
"Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","1.0"
"FIN7 used keyloggers to capture credentials as users typed them, including those for financial systems.","APT29 used Active Directory enumeration tools to map out the network structure and identify high-value targets.","0.0"
"APT29 used HTTPS with custom encryption to communicate with command and control servers, blending with normal traffic.","FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","0.0"
"APT29 used legitimate remote access tools like RDP and VNC to move laterally through the compromised environment.","LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","0.0"
"FIN7 sent targeted spear-phishing emails with malicious Microsoft Office attachments to employees in specific departments.","The attackers placed malicious USB drives in the company parking lot, relying on employees to connect them to workstations.","1.0"
"FIN7 captured screenshots every 30 seconds to monitor user activity and identify valuable information.","The adversary used steganography to hide stolen data in image files uploaded to public websites.","0.0"
"NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","Maze ransomware operators published stolen data on their leak site after the organization refused to pay.","1.0"
"The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","The attackers utilized scheduled polling intervals with jitter to avoid detection of regular communication patterns.","1.0"
"The threat actor used valid accounts obtained through credential stuffing attacks against the organization's VPN solution.","FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","0.0"
"The FIN7 group used Kerberoasting attacks to extract and crack service account credentials with high privileges.","The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","1.0"
"Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","The adversary used steganography to hide stolen data in image files uploaded to public websites.","1.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","The attack group systematically extracted customer databases containing personally identifiable information.","0.0"
"The attack group systematically extracted customer databases containing personally identifiable information.","Maze ransomware operators used automated tools to identify and collect sensitive documents before encryption.","1.0"
"Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","Threat actors defaced the organization's website with politically motivated messages.","0.0"
"Conti ransomware operators encrypted critical databases with RSA-2048 after exfiltrating sensitive information.","APT32 utilized PowerShell to enumerate cloud service configuration settings and security policies.","0.0"
"APT29 used steganography to hide malicious code within legitimate PNG image files to evade detection.","Fin7 threat actors added their malware to the Windows startup folder to ensure execution at system boot.","0.0"
"Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","The SolarWinds supply chain attack involved trojanized updates that created a backdoor in affected organizations.","1.0"
"The attackers leveraged Office application startup folders to execute malicious code whenever Office applications started.","The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","0.0"
"Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","The adversary exploited an insecure direct object reference in the web application to gain unauthorized access to user accounts.","1.0"
"Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","The threat actor harvested browser-saved passwords from Chrome and Firefox profiles on compromised workstations.","0.0"
"APT41 utilized legitimate systems management software to deploy malware across the network.","FIN7 group leveraged WMI and PowerShell remoting to execute commands on remote systems for lateral movement.","1.0"
"The attackers leveraged Office application startup folders to execute malicious code whenever Office applications started.","Sandworm exploited a buffer overflow vulnerability in a third-party driver to gain SYSTEM privileges on compromised hosts.","0.0"
"The adversary exploited an insecure direct object reference in the web application to gain unauthorized access to user accounts.","Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","1.0"
"LAPSUS$ used specialized tools to compress and encrypt stolen source code before exfiltration.","NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","0.0"
"The CARBON SPIDER group used token manipulation to duplicate access tokens of high-privilege processes.","Conti ransomware operators used SMB to spread malware to other systems across the network.","0.0"
"APT29 deployed custom tools to systematically extract emails from Microsoft Exchange servers over several months.","The threat actor extracted credentials from Group Policy Preference files stored on the domain controller.","0.0"
"The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","Threat actors performed DNS zone transfers to map internal network resources and identify additional targets.","1.0"
"The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","0.0"
"The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","The attack group systematically extracted customer databases containing personally identifiable information.","1.0"
"FIN7 used keyloggers to capture credentials as users typed them, including those for financial systems.","APT29 deployed a custom version of Mimikatz to extract credentials from LSASS memory on compromised systems.","1.0"
"Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","The threat actor extracted credentials from Group Policy Preference files stored on the domain controller.","0.0"
"APT29 modified registry run keys to maintain persistence across system reboots.","Turla APT group implanted malicious code in the Windows Management Instrumentation (WMI) repository for persistence.","1.0"
"The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","0.0"
"The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","APT41 used custom multi-stage exfiltration tools that encoded and compressed data before transmission.","0.0"
"The adversary queried the Windows registry to discover installed security software and potential bypass methods.","APT41 enumerated Active Directory to identify domain administrators and service accounts for lateral movement.","1.0"
"The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","Kimsuky APT group used legitimate cloud services for command and control, blending in with normal network traffic.","1.0"
"APT41 enumerated Active Directory to identify domain administrators and service accounts for lateral movement.","Threat actors performed DNS zone transfers to map internal network resources and identify additional targets.","1.0"
"FIN7 exfiltrated credit card data in small chunks over several days to avoid triggering data loss prevention tools.","The attackers installed browser extensions that intercepted authentication traffic and stole session cookies.","0.0"
"LAPSUS$ exfiltrated source code repositories after compromising development environments.","APT29 deployed custom tools to systematically extract emails from Microsoft Exchange servers over several months.","1.0"
"APT32 utilized PowerShell to enumerate cloud service configuration settings and security policies.","FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","1.0"
"The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","1.0"
"The threat actors implemented DNS tunneling to exfiltrate data and receive commands without raising alerts.","NOBELIUM implemented a multi-layer command and control infrastructure with several fallback mechanisms.","1.0"
"The adversary manipulated database records to create fraudulent financial transactions.","Conti ransomware operators used SMB to spread malware to other systems across the network.","0.0"
"The SideWinder APT group used JavaScript to execute a series of payloads that ultimately led to a backdoor.","The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","1.0"
"Chinese state-sponsored actors created LSASS driver backdoors to maintain access to compromised systems.","APT29 used legitimate remote access tools like RDP and VNC to move laterally through the compromised environment.","0.0"
"Threat actors exploited Kerberos delegation to move between systems while maintaining privileged access.","The adversary used steganography to hide stolen data in image files uploaded to public websites.","0.0"
"Sandworm exploited a buffer overflow vulnerability in a third-party driver to gain SYSTEM privileges on compromised hosts.","Threat actors exploited the CVE-2020-1472 vulnerability (Zerologon) to obtain domain admin privileges.","1.0"
"The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","The threat actor leveraged signed binaries to proxy execution of malicious payloads, bypassing application whitelisting.","0.0"
"The attackers scheduled data exfiltration during business hours to blend with normal network activity.","Threat actors exploited Kerberos delegation to move between systems while maintaining privileged access.","0.0"
"The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","APT28 leveraged Windows Management Instrumentation (WMI) to execute malicious code remotely across the network.","1.0"
"The CARBON SPIDER group used token manipulation to duplicate access tokens of high-privilege processes.","The FIN7 group used Kerberoasting attacks to extract and crack service account credentials with high privileges.","1.0"
"The attackers used internal spear-phishing emails sent from compromised accounts to infect additional users.","The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","0.0"
"Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","APT41 used custom multi-stage exfiltration tools that encoded and compressed data before transmission.","1.0"
"Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","APT41 used living-off-the-land binaries (LOLBins) like certutil.exe to download payloads and evade detection.","0.0"
"Threat actors defaced the organization's website with politically motivated messages.","Maze ransomware operators published stolen data on their leak site after the organization refused to pay.","1.0"
"The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","The adversary used SSH to connect to remote Linux systems after obtaining valid credentials.","0.0"
"APT32 achieved persistence by installing malicious browser extensions in the Chrome browser used by employees.","The attackers installed a backdoor by creating a new Windows service configured to start automatically.","1.0"
"Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","Sandworm used PowerShell Empire for command and control after exploiting the initial vulnerability.","1.0"
"FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","Threat actors performed DNS zone transfers to map internal network resources and identify additional targets.","1.0"
"APT29 used spear-phishing emails with malicious links to harvest credentials and gain initial access to targeted organizations.","Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","1.0"
"The CARBON SPIDER group used token manipulation to duplicate access tokens of high-privilege processes.","Sandworm exploited a buffer overflow vulnerability in a third-party driver to gain SYSTEM privileges on compromised hosts.","1.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","FIN7 exfiltrated credit card data in small chunks over several days to avoid triggering data loss prevention tools.","1.0"
"The adversary installed a bootkit that infected the master boot record, ensuring persistence across OS reinstalls.","APT32 achieved persistence by installing malicious browser extensions in the Chrome browser used by employees.","1.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","0.0"
"The attackers utilized scheduled polling intervals with jitter to avoid detection of regular communication patterns.","The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","0.0"
"The threat actor employed audio capture malware to record sensitive conversations in meeting rooms.","The threat actor used valid accounts obtained through credential stuffing attacks against the organization's VPN solution.","0.0"
"FIN7 exfiltrated credit card data in small chunks over several days to avoid triggering data loss prevention tools.","The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","1.0"
"Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","The attack group systematically extracted customer databases containing personally identifiable information.","1.0"
"The threat actor encrypted command and control traffic using a custom algorithm to evade network monitoring.","The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","1.0"
"APT29 used encrypted ZIP archives to package stolen data before exfiltration to avoid detection.","The threat actor used a Windows named pipe impersonation technique to steal authentication tokens from privileged accounts.","0.0"
"The threat actor harvested browser-saved passwords from Chrome and Firefox profiles on compromised workstations.","Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","1.0"
"APT41 executed encoded PowerShell commands to download additional payloads while evading detection systems.","Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","1.0"
"APT29 used HTTPS with custom encryption to communicate with command and control servers, blending with normal traffic.","HAFNIUM threat actors exploited trust relationships between servers to move laterally to additional Exchange servers.","0.0"
"The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","APT29 used Active Directory enumeration tools to map out the network structure and identify high-value targets.","1.0"
"The threat actor used scheduled tasks to execute malware during system startup, ensuring persistence.","The attackers used DLL side-loading techniques to execute malicious code through legitimate Windows processes.","1.0"
"APT29 used HTTPS with custom encryption to communicate with command and control servers, blending with normal traffic.","Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","0.0"
"The adversary used steganography to hide stolen data in image files uploaded to public websites.","BlackCat ransomware operators conducted extensive network scanning to identify vulnerable systems and critical data stores.","0.0"
"Lazarus Group used compromised WordPress sites as proxies for their command and control infrastructure.","FIN7 used multiple encrypted messaging channels for different phases of their operation.","1.0"
"Kimsuky APT group used legitimate cloud services for command and control, blending in with normal network traffic.","The adversary deleted Windows Event Logs to cover their tracks after successful exploitation.","1.0"
"APT41 enumerated Active Directory to identify domain administrators and service accounts for lateral movement.","The attackers exploited Windows COM Hijacking to execute malicious DLLs when legitimate applications were launched.","0.0"
"HAFNIUM exploited credential caches stored on Exchange servers after the initial compromise.","APT28 used spear-phishing emails with fake Microsoft login pages to capture Office 365 credentials.","1.0"
"Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","FIN7 group leveraged WMI and PowerShell remoting to execute commands on remote systems for lateral movement.","0.0"
"The Lazarus Group performed NTLM relay attacks to capture and replay authentication hashes across the network.","APT41 utilized legitimate systems management software to deploy malware across the network.","0.0"
"Threat actors defaced the organization's website with politically motivated messages.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","1.0"
"LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","APT28 leveraged Windows Management Instrumentation (WMI) to execute malicious code remotely across the network.","0.0"
"LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","FIN7 group leveraged WMI and PowerShell remoting to execute commands on remote systems for lateral movement.","0.0"
"FIN7 implemented fileless malware that operated entirely in memory to avoid leaving traces on disk.","The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","1.0"
"The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","Attackers used the Juicy Potato exploit to elevate privileges on Windows systems by abusing impersonation privileges.","0.0"
"The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","The threat actor used scheduled tasks to execute malware during system startup, ensuring persistence.","0.0"
"Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","Kimsuky APT group used legitimate cloud services for command and control, blending in with normal network traffic.","1.0"
"The adversary deployed clipboard monitoring malware to capture copied credentials and other sensitive data.","Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","0.0"
"APT32 achieved persistence by installing malicious browser extensions in the Chrome browser used by employees.","Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","0.0"
"The threat actor deployed wiper malware that corrupted the master boot record on critical systems.","APT32 achieved persistence by installing malicious browser extensions in the Chrome browser used by employees.","0.0"
"The attackers manipulated SCADA systems controlling industrial equipment, causing physical damage.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","1.0"
"The adversary queried the Windows registry to discover installed security software and potential bypass methods.","Chinese state-sponsored actors created LSASS driver backdoors to maintain access to compromised systems.","0.0"
"Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","1.0"
"The threat actor employed audio capture malware to record sensitive conversations in meeting rooms.","Maze ransomware operators used automated tools to identify and collect sensitive documents before encryption.","1.0"
"Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","The attackers installed browser extensions that intercepted authentication traffic and stole session cookies.","1.0"
"The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","0.0"
"Sandworm used PowerShell Empire for command and control after exploiting the initial vulnerability.","Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","1.0"
"Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","Fin7 threat actors added their malware to the Windows startup folder to ensure execution at system boot.","0.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","Threat actors compromised a trusted third-party vendor to exfiltrate data through an established connection.","1.0"
"The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","FIN7 captured screenshots every 30 seconds to monitor user activity and identify valuable information.","1.0"
"The SolarWinds supply chain attack involved trojanized updates that created a backdoor in affected organizations.","APT41 leveraged a zero-day vulnerability in a VPN appliance to establish persistent access to the victim network.","1.0"
"Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","1.0"
"The threat actors implemented DNS tunneling to exfiltrate data and receive commands without raising alerts.","LAPSUS$ exfiltrated source code repositories after compromising development environments.","0.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","The threat actor used valid accounts obtained through credential stuffing attacks against the organization's VPN solution.","0.0"
"APT29 used steganography to hide malicious code within legitimate PNG image files to evade detection.","FIN7 implemented fileless malware that operated entirely in memory to avoid leaving traces on disk.","1.0"
"The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","1.0"
"Attackers used the Juicy Potato exploit to elevate privileges on Windows systems by abusing impersonation privileges.","Chinese state-sponsored actors created LSASS driver backdoors to maintain access to compromised systems.","0.0"
"Threat actors compromised a trusted third-party vendor to exfiltrate data through an established connection.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","1.0"
"APT41 exploited a local privilege escalation vulnerability in the Windows Print Spooler service (PrintNightmare).","Threat actors exploited the CVE-2020-1472 vulnerability (Zerologon) to obtain domain admin privileges.","1.0"
"FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","1.0"
"Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","Attackers used the Juicy Potato exploit to elevate privileges on Windows systems by abusing impersonation privileges.","0.0"
"The threat actor leveraged signed binaries to proxy execution of malicious payloads, bypassing application whitelisting.","The adversary deleted Windows Event Logs to cover their tracks after successful exploitation.","1.0"
"Maze ransomware operators used automated tools to identify and collect sensitive documents before encryption.","Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","0.0"
"The threat actor deployed wiper malware that corrupted the master boot record on critical systems.","The adversary manipulated database records to create fraudulent financial transactions.","1.0"
"APT29 used spear-phishing emails with malicious links to harvest credentials and gain initial access to targeted organizations.","The attackers leveraged Office application startup folders to execute malicious code whenever Office applications started.","0.0"
"APT29 deployed custom tools to systematically extract emails from Microsoft Exchange servers over several months.","FIN7 captured screenshots every 30 seconds to monitor user activity and identify valuable information.","1.0"
"NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","1.0"
"The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","FIN7 operators used built-in Windows commands to discover network shares containing financial documents.","1.0"
"The attackers used PowerShell scripts to enumerate and copy sensitive files from SharePoint document libraries.","Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","1.0"
"The Lazarus Group compromised legitimate websites frequently visited by employees (strategic web compromise) to establish initial access.","Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","1.0"
"Threat actors performed DNS zone transfers to map internal network resources and identify additional targets.","The attackers examined browser history and bookmarks to identify frequently accessed internal applications.","1.0"
"The adversary exploited an insecure direct object reference in the web application to gain unauthorized access to user accounts.","Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","1.0"
"Conti ransomware operators encrypted critical databases with RSA-2048 after exfiltrating sensitive information.","The adversary manipulated database records to create fraudulent financial transactions.","1.0"
"APT32 achieved persistence by installing malicious browser extensions in the Chrome browser used by employees.","The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","0.0"
"The attackers leveraged Office application startup folders to execute malicious code whenever Office applications started.","The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","0.0"
"BlackCat ransomware operators conducted extensive network scanning to identify vulnerable systems and critical data stores.","APT41 enumerated Active Directory to identify domain administrators and service accounts for lateral movement.","1.0"
"LAPSUS$ threat actors mapped out the victim's CI/CD pipeline to identify access points to source code repositories.","The attackers used pass-the-hash techniques with stolen NTLM hashes to authenticate to remote systems.","0.0"
"The attackers performed UAC bypass using the Fodhelper technique to execute code with elevated privileges.","The threat actor used stolen credentials to make unauthorized wire transfers to overseas accounts.","0.0"
"The threat actor extracted credentials from Group Policy Preference files stored on the domain controller.","APT28 used spear-phishing emails with fake Microsoft login pages to capture Office 365 credentials.","1.0"
"The threat actor used valid accounts obtained through credential stuffing attacks against the organization's VPN solution.","Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","1.0"
"The attackers exploited Windows COM Hijacking to execute malicious DLLs when legitimate applications were launched.","Cozy Bear (APT29) used the Microsoft Build Engine (MSBuild) to execute malicious code, bypassing application control.","1.0"
"Turla APT group implanted malicious code in the Windows Management Instrumentation (WMI) repository for persistence.","The adversary installed a bootkit that infected the master boot record, ensuring persistence across OS reinstalls.","1.0"
"The SolarWinds supply chain attack involved trojanized updates that created a backdoor in affected organizations.","The adversary exploited an insecure direct object reference in the web application to gain unauthorized access to user accounts.","1.0"
"Sandworm exploited a buffer overflow vulnerability in a third-party driver to gain SYSTEM privileges on compromised hosts.","APT41 exploited a local privilege escalation vulnerability in the Windows Print Spooler service (PrintNightmare).","1.0"
"Threat actors installed keyloggers specifically targeting developers with access to proprietary code.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","0.0"
"LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","The attackers placed malicious USB drives in the company parking lot, relying on employees to connect them to workstations.","0.0"
"The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","0.0"
"The attackers performed UAC bypass using the Fodhelper technique to execute code with elevated privileges.","The CARBON SPIDER group used token manipulation to duplicate access tokens of high-privilege processes.","1.0"
"FIN7 used multiple encrypted messaging channels for different phases of their operation.","Maze ransomware operators published stolen data on their leak site after the organization refused to pay.","0.0"
"The CARBON SPIDER group used token manipulation to duplicate access tokens of high-privilege processes.","The attackers installed browser extensions that intercepted authentication traffic and stole session cookies.","0.0"
"The attackers placed malicious USB drives in the company parking lot, relying on employees to connect them to workstations.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","0.0"
"The threat actors implemented DNS tunneling to exfiltrate data and receive commands without raising alerts.","APT41 used steganography to hide command and control instructions within image files posted to social media.","1.0"
"FIN7 used keyloggers to capture credentials as users typed them, including those for financial systems.","The threat actor harvested browser-saved passwords from Chrome and Firefox profiles on compromised workstations.","1.0"
"Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","HAFNIUM exploited credential caches stored on Exchange servers after the initial compromise.","1.0"
"Turla APT group implanted malicious code in the Windows Management Instrumentation (WMI) repository for persistence.","APT28 used spear-phishing emails with fake Microsoft login pages to capture Office 365 credentials.","0.0"
"Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","Chinese state-sponsored actors created LSASS driver backdoors to maintain access to compromised systems.","0.0"
"LAPSUS$ used specialized tools to compress and encrypt stolen source code before exfiltration.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","0.0"
"Conti ransomware operators used LaZagne to recover credentials stored in various applications on compromised hosts.","Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","1.0"
"NOBELIUM used obfuscated JavaScript and PowerShell to hide malicious code from security analysis tools.","The threat actor disabled Windows Defender by modifying registry keys, preventing detection of their malware.","1.0"
"Conti ransomware operators purchased access to already-compromised networks through an Initial Access Broker (IAB).","Turla APT group implanted malicious code in the Windows Management Instrumentation (WMI) repository for persistence.","0.0"
"Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","The threat actor encrypted command and control traffic using a custom algorithm to evade network monitoring.","0.0"
"The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","APT41 used custom multi-stage exfiltration tools that encoded and compressed data before transmission.","1.0"
"The threat actor harvested browser-saved passwords from Chrome and Firefox profiles on compromised workstations.","HAFNIUM exploited credential caches stored on Exchange servers after the initial compromise.","1.0"
"Lazarus Group operators implemented timestomping to change file timestamps and avoid forensic detection.","The attackers employed binary padding techniques to modify hash values and evade signature-based detection.","1.0"
"Conti ransomware operators used SMB to spread malware to other systems across the network.","The adversary used SSH to connect to remote Linux systems after obtaining valid credentials.","1.0"
"The adversary implemented domain fronting techniques to disguise malicious traffic as legitimate web services.","APT29 used steganography to hide malicious code within legitimate PNG image files to evade detection.","0.0"
"The adversary manipulated database records to create fraudulent financial transactions.","The attackers manipulated SCADA systems controlling industrial equipment, causing physical damage.","1.0"
"The adversary deleted Windows Event Logs to cover their tracks after successful exploitation.","The adversary implemented domain fronting techniques to disguise malicious traffic as legitimate web services.","0.0"
"The Lazarus Group performed NTLM relay attacks to capture and replay authentication hashes across the network.","Threat actors exploited CVE-2021-26855, a Microsoft Exchange Server vulnerability, to gain unauthorized access to email accounts.","0.0"
"The Lazarus Group utilized scheduled tasks to execute malware at specific time intervals or system events.","APT29 used spear-phishing emails with malicious links to harvest credentials and gain initial access to targeted organizations.","0.0"
"The FIN7 group used Kerberoasting attacks to extract and crack service account credentials with high privileges.","Threat actors exploited the CVE-2020-1472 vulnerability (Zerologon) to obtain domain admin privileges.","1.0"
"The Lazarus Group utilized scheduled tasks to execute malware at specific time intervals or system events.","Threat actors exploited the EternalBlue vulnerability to access systems and dump credential hashes.","0.0"
"Threat actors defaced the organization's website with politically motivated messages.","The attackers manipulated SCADA systems controlling industrial equipment, causing physical damage.","1.0"
"The Lazarus Group performed NTLM relay attacks to capture and replay authentication hashes across the network.","FIN7 captured screenshots every 30 seconds to monitor user activity and identify valuable information.","0.0"
"The attackers leveraged Office application startup folders to execute malicious code whenever Office applications started.","BlackCat ransomware operators used Group Policy to deploy and execute their payloads across the network.","0.0"
"APT29 used legitimate remote access tools like RDP and VNC to move laterally through the compromised environment.","APT41 exploited a local privilege escalation vulnerability in the Windows Print Spooler service (PrintNightmare).","0.0"
"LAPSUS$ exfiltrated source code repositories after compromising development environments.","The attack group systematically extracted customer databases containing personally identifiable information.","1.0"
"The adversary queried the Windows registry to discover installed security software and potential bypass methods.","HAFNIUM threat actors exploited trust relationships between servers to move laterally to additional Exchange servers.","0.0"
"APT29 used encrypted ZIP archives to package stolen data before exfiltration to avoid detection.","The attackers scheduled data exfiltration during business hours to blend with normal network activity.","1.0"
"The adversary deleted Windows Event Logs to cover their tracks after successful exploitation.","The attackers used internal spear-phishing emails sent from compromised accounts to infect additional users.","0.0"
"The adversary used steganography to hide stolen data in image files uploaded to public websites.","Lazarus Group operators exfiltrated data over alternative protocols like DNS and ICMP to evade controls.","1.0"
"The threat actor exfiltrated data using authenticated proxies to appear as legitimate business traffic.","The threat actor leveraged signed binaries to proxy execution of malicious payloads, bypassing application whitelisting.","0.0"
"LAPSUS$ exfiltrated source code repositories after compromising development environments.","The attackers used legitimate cloud storage services to exfiltrate data, appearing as normal business activity.","0.0"
"LockBit ransomware encrypted backups before encrypting production systems to prevent recovery.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","1.0"
"Conti ransomware operators used SMB to spread malware to other systems across the network.","The threat actor exploited the ZeroLogon vulnerability to move laterally through the domain and compromise additional systems.","1.0"
